,x
297,43.0
298,58.0
299,22.0
300,48.0
301,55.0
302,53.0
303,35.0
304,41.0
305,69.0
306,40.0
307,50.0
308,63.0
309,34.0
310,48.0
311,53.0
312,56.0
313,32.0
314,16.0
315,41.0
316,57.0
317,62.0
318,64.0
319,51.0
320,47.0
321,57.0
322,57.0
323,55.0
324,39.0
325,32.0
326,48.0
327,57.0
328,48.0
329,65.0
330,48.0
331,60.0
332,56.0
333,40.0
334,51.0
335,39.0
336,61.0
337,39.0
338,43.0
339,34.0
340,45.0
341,51.0
342,41.0
343,58.0
344,51.0
345,50.0
346,59.0
347,38.0
348,53.0
349,51.0
350,55.0
351,51.0
352,50.0
353,66.0
354,40.0
355,30.0
356,21.0
357,30.0
358,48.0
359,37.0
360,53.0
361,60.0
362,26.0
363,29.0
364,54.0
365,60.0
366,52.0
367,50.0
368,67.0
369,59.0
370,54.0
371,63.0
372,62.0
373,49.0
374,57.0
375,52.0
376,60.0
377,47.0
378,3.0
379,40.0
380,54.0
381,18.0
382,64.0
383,52.0
384,47.0
385,63.0
386,48.0
387,60.0
388,60.0
389,52.0
390,24.0
391,41.0
392,50.0
393,28.0
394,31.0
395,34.0
396,50.0
397,38.0
398,60.0
399,50.0
400,50.0
401,61.0
402,54.0
403,43.0
404,48.0
405,11.0
406,69.0
407,62.0
408,59.0
409,48.0
410,56.0
411,60.0
412,53.0
413,36.0
414,36.0
415,54.0
416,55.0
417,24.0
418,51.0
419,53.0
420,41.0
421,48.0
422,40.0
423,52.0
424,31.0
425,65.0
426,46.0
427,67.0
428,57.0
429,11.0
430,45.0
431,30.0
432,57.0
433,48.0
434,47.0
435,61.0
436,67.0
437,62.0
438,54.0
439,43.0
440,50.0
441,5.0
442,56.0
443,45.0
444,46.0
445,60.0
446,56.0
447,41.0
448,66.0
449,58.0
450,46.0
451,46.0
452,52.0
453,58.0
454,52.0
455,59.0
456,51.0
457,47.0
458,50.0
459,54.0
460,55.0
461,56.0
462,58.0
463,42.0
464,47.0
465,57.0
466,59.0
467,53.0
468,52.0
469,50.0
470,51.0
471,17.0
472,67.0
473,43.0
474,37.0
475,41.0
476,66.0
477,49.0
478,28.0
479,48.0
480,55.0
481,5.0
482,39.0
483,40.0
484,53.0
485,46.0
486,59.0
487,59.0
488,53.0
489,50.0
490,43.0
491,54.0
492,38.0
493,46.0
494,46.0
495,60.0
496,59.0
497,47.0
498,44.0
499,39.0
500,53.0
501,58.0
502,39.0
503,52.0
504,49.0
505,49.0
506,21.0
507,40.0
508,54.0
509,68.0
510,57.0
511,20.0
512,52.0
513,60.0
514,46.0
515,43.0
516,48.0
517,51.0
518,55.0
519,47.0
520,56.0
521,66.0
522,46.0
523,16.0
524,56.0
525,46.0
526,49.0
527,44.0
528,52.0
529,62.0
530,47.0
531,57.0
532,46.0
533,58.0
534,45.0
535,56.0
536,60.0
537,53.0
538,40.0
539,54.0
540,57.0
541,37.0
542,52.0
543,55.0
544,54.0
545,52.0
546,48.0
547,59.0
548,54.0
549,46.0
550,44.0
551,53.0
552,56.0
553,57.0
554,53.0
555,51.0
556,43.0
557,37.0
558,39.0
559,51.0
560,50.0
561,59.0
562,49.0
563,67.0
564,56.0
565,47.0
566,49.0
567,27.0
568,52.0
569,54.0
570,42.0
571,59.0
572,32.0
573,61.0
574,53.0
575,45.0
576,50.0
577,36.0
578,67.0
579,45.0
580,54.0
581,54.0
582,56.0
583,55.0
584,48.0
585,55.0
586,50.0
587,58.0
588,47.0
589,64.0
590,52.0
591,50.0
592,46.0
593,46.0
594,59.0
595,41.0
596,47.0
597,34.0
598,67.0
599,44.0
600,46.0
601,20.0
602,52.0
603,53.0
604,56.0
605,40.0
606,41.0
607,52.0
608,58.0
609,57.0
610,43.0
611,42.0
612,54.0
613,55.0
614,42.0
615,55.0
616,44.0
617,44.0
618,36.0
619,57.0
620,50.0
621,48.0
622,27.0
623,49.0
624,52.0
625,33.0
626,62.0
627,67.0
628,55.0
629,49.0
630,33.0
631,54.0
632,54.0
633,26.0
634,44.0
635,54.0
636,39.0
637,58.0
638,54.0
639,35.0
640,56.0
641,62.0
642,54.0
643,52.0
644,46.0
645,56.0
646,48.0
647,54.0
648,58.0
649,62.0
650,60.0
651,65.0
652,53.0
653,56.0
654,61.0
655,39.0
656,49.0
657,56.0
658,59.0
659,58.0
660,39.0
661,59.0
662,42.0
663,53.0
664,57.0
665,44.0
666,57.0
667,51.0
668,58.0
669,55.0
670,29.0
671,69.0
672,56.0
673,42.0
674,66.0
675,54.0
676,53.0
677,51.0
678,47.0
679,55.0
680,56.0
681,54.0
682,61.0
683,65.0
684,60.0
685,57.0
686,43.0
687,55.0
688,44.0
689,60.0
690,59.0
691,57.0
692,46.0
693,36.0
694,51.0
695,59.0
696,42.0
697,56.0
698,30.0
699,45.0
700,49.0
701,61.0
702,60.0
703,51.0
704,55.0
705,55.0
706,53.0
707,61.0
708,60.0
709,47.0
710,52.0
711,56.0
712,55.0
713,41.0
714,33.0
715,64.0
716,55.0
717,53.0
718,67.0
719,51.0
720,45.0
721,52.0
722,48.0
723,58.0
724,2.0
725,50.0
726,39.0
727,53.0
728,53.0
729,20.0
730,8.0
731,49.0
732,52.0
733,59.0
734,58.0
735,26.0
736,62.0
737,58.0
738,61.0
739,60.0
740,64.0
741,46.0
742,55.0
743,56.0
744,55.0
745,22.0
746,43.0
747,66.0
748,31.0
749,56.0
750,62.0
751,62.0
752,52.0
753,61.0
754,51.0
755,45.0
756,44.0
757,62.0
758,46.0
759,53.0
760,26.0
761,47.0
762,62.0
763,55.0
764,66.0
765,57.0
766,53.0
767,50.0
768,49.0
769,46.0
770,46.0
771,56.0
772,63.0
773,31.0
774,45.0
775,51.0
776,50.0
777,10.0
778,55.0
779,43.0
780,37.0
781,46.0
782,37.0
783,49.0
784,26.0
785,58.0
786,70.0
787,51.0
788,56.0
789,43.0
790,53.0
791,53.0
792,41.0
793,39.0
794,54.0
795,53.0
796,37.0
797,52.0
798,41.0
799,56.0
800,28.0
801,28.0
802,37.0
803,55.0
804,49.0
805,37.0
806,52.0
807,60.0
808,47.0
809,56.0
810,57.0
811,58.0
812,43.0
813,61.0
814,46.0
815,45.0
816,42.0
817,38.0
818,45.0
819,55.0
820,56.0
821,49.0
822,42.0
823,47.0
824,50.0
825,58.0
826,68.0
827,53.0
828,42.0
829,58.0
830,15.0
831,53.0
832,42.0
833,58.0
834,50.0
835,69.0
836,49.0
837,59.0
838,56.0
839,63.0
840,49.0
841,60.0
842,25.0
843,46.0
844,47.0
845,50.0
846,49.0
847,40.0
848,48.0
849,27.0
850,45.0
851,50.0
852,40.0
853,39.0
854,54.0
855,58.0
856,55.0
857,40.0
858,41.0
859,63.0
860,53.0
861,51.0
862,58.0
863,48.0
864,62.0
865,50.0
866,30.0
867,63.0
868,23.0
869,57.0
870,59.0
871,52.0
872,49.0
873,31.0
874,66.0
875,48.0
876,55.0
877,45.0
878,30.0
879,47.0
880,45.0
881,44.0
882,54.0
883,46.0
884,66.0
885,42.0
886,51.0
887,54.0
888,48.0
889,43.0
890,50.0
891,55.0
892,51.0
893,53.0
894,42.0
895,37.0
896,61.0
897,66.0
898,55.0
899,47.0
900,50.0
901,63.0
902,54.0
903,49.0
904,68.0
905,61.0
906,47.0
907,59.0
908,59.0
909,59.0
910,53.0
911,44.0
912,27.0
913,46.0
914,26.0
915,59.0
916,51.0
917,32.0
918,56.0
919,50.0
920,58.0
921,48.0
922,41.0
923,62.0
924,50.0
925,56.0
926,63.0
927,62.0
928,64.0
929,54.0
930,41.0
931,41.0
932,46.0
933,59.0
934,46.0
935,62.0
936,63.0
937,38.0
938,57.0
939,70.0
940,46.0
941,56.0
942,52.0
943,65.0
944,57.0
945,51.0
946,50.0
947,59.0
948,38.0
949,59.0
950,30.0
951,63.0
952,57.0
953,56.0
954,53.0
955,53.0
956,54.0
957,52.0
958,54.0
959,60.0
960,33.0
961,46.0
962,49.0
963,52.0
964,51.0
965,40.0
966,39.0
967,40.0
968,61.0
969,55.0
970,37.0
971,57.0
972,60.0
973,57.0
974,25.0
975,43.0
976,61.0
977,62.0
978,58.0
979,49.0
980,57.0
981,61.0
982,30.0
983,37.0
984,54.0
985,51.0
986,35.0
987,48.0
988,60.0
989,56.0
990,49.0
991,37.0
992,52.0
993,42.0
994,58.0
995,66.0
996,66.0
997,52.0
998,21.0
999,52.0
