,x,y
69,-57.05208524337197,1.5889054760552903
70,-53.94162566035055,1.1049415831554228
71,-86.04432215126559,-0.003821070511589753
72,-53.94162566035055,1.1049415831554228
73,-86.23760648225796,-0.257455913836643
74,-66.70286762829176,0.4620216702705378
75,-86.29183114109004,-3.071991794319837
76,-82.056681982201,1.524049361197778
77,-70.2260196850303,-0.5057033657270917
78,-85.23812928428958,0.2317497011380123
79,-70.2260196850303,-0.5057033657270917
80,-85.37535582029919,1.1816395510509157
81,-72.73518573476912,-0.8977945695045535
82,-85.87933211364114,0.21536027512760114
83,-72.47013908475292,0.13712330451309596
84,-79.84113179580092,-1.5160707105712463
85,-86.02486243836466,-0.4668584764693513
86,-79.84113179580092,-1.5160707105712463
87,-86.01270099806091,-1.2385495204704364
88,-83.76895119314125,1.129257002670654
89,-84.91773459501752,-0.7488040986279163
90,-54.69030375362521,-0.2265101479973821
91,-85.4545840570131,0.7661603387800553
92,-86.28138422021027,0.7543499772039466
93,-85.4545840570131,0.7661603387800553
94,-86.23630974332958,0.17311502222208294
95,-77.40338113976195,0.1065046510653036
96,-85.83669364978861,0.08997674188913862
97,-72.29186362560172,-1.2686149759615135
98,-65.5236066919764,-0.7984567747697624
99,-86.79525448926032,-0.8300958180392737
100,-65.5236066919764,-0.7984567747697624
101,-85.64482561709376,-4.886668413717585
102,-65.75373819814915,-0.004888003300070665
103,-85.94776162446631,2.387331222170726
104,-73.80093120415873,-1.306044800881187
105,-88.70732809272852,1.686738572185608
106,-85.62004182695712,-0.19197393992598852
107,-88.70732809272852,1.686738572185608
108,-85.45617642470762,2.4573119973909776
109,-79.50715380503786,0.8534236314802081
110,-85.54627714643928,-0.33812639399693545
111,-57.636928796259106,-0.06663433473805735
112,-42.67251838033281,0.8477278856774397
113,-85.34906650969745,-0.0680224541709995
114,-42.67251838033281,0.8477278856774397
115,-85.81702550456143,-0.25316568629826897
116,-74.68238091581598,0.04754282319472925
117,-85.9556562522201,2.458277784315244
118,-63.6678491150887,0.3418354764863483
119,-58.54057362385548,-1.259239229787351
120,-85.67945502001841,-0.006089334049299565
121,-58.54057362385548,-1.259239229787351
122,-86.53653431881236,0.43175484224500416
123,-72.61518025568232,-0.30969720468560524
124,-85.98519205106486,-0.1445048193253946
125,-72.6086413130083,-0.30604519997153945
126,-51.66100959923293,-0.7335723774005602
127,-86.30736414872706,0.5996420484455278
128,-51.66100959923293,-0.7335723774005602
129,-85.82116146680836,0.3545127588389985
130,-55.94104399150386,-0.17199146973923218
131,-86.2419761027488,0.2783439345477827
132,-62.59918981730379,-0.029686511749539964
133,-51.45751323094698,0.41698077772768816
134,-85.91308348211771,1.1534676157030264
135,-51.45751323094698,0.41698077772768816
136,-85.89402327639294,-1.9089301295344807
137,-58.35145635725432,-0.5915052731768626
138,-86.09234677970095,1.4434663508631278
139,-58.28642238753088,-1.3506938972194256
140,-85.94245657884821,0.2448632657068668
141,-86.1823845635586,-0.4734832657345826
142,-85.94245657884821,0.2448632657068668
143,-85.92097608144822,-0.4074658411677392
144,-58.88913896070469,-0.33369944576470045
145,-85.70132135965336,0.2958710585308646
146,-77.35232142639366,0.7941880689521632
147,-65.6022455920246,0.0417210950471878
148,-86.79307856326464,0.11863122651004865
149,-65.6022455920246,0.0417210950471878
150,-84.08144144946624,-2.6545219065256664
151,-75.90028152921636,0.5461258364718993
152,-86.45948352834938,1.0200139902580467
153,-57.53645581465227,0.3650518003830867
154,-58.183206182791174,-0.6697129164631379
155,-86.72104332363905,-2.1808511772464243
156,-58.183206182791174,-0.6697129164631379
157,-86.37589810861198,-1.2244259784043718
158,-67.09358924067,-0.02508412132070648
159,-86.25910921019226,-0.09957651712882054
160,-60.453807548681446,-1.5153690973703342
161,-46.717515503733594,-0.04568438928325192
162,-85.67088753861877,0.9304080853540144
163,-46.717515503733594,-0.04568438928325192
164,-86.08542921589586,-0.4799892506246817
165,-56.743832929737856,-0.2819432201863856
166,-86.78034937024051,-0.5142059357654389
167,-87.54934690909668,-0.9062373643844309
168,-43.157172088179905,-0.7150701543128561
169,-87.85595667227524,0.12175902543201468
170,-43.157172088179905,-0.7150701543128561
171,-86.66611830388855,-0.7222034010540366
172,-75.61583948691653,0.08718173355890979
173,-88.17872923357004,0.4258197349763275
174,-75.19977594592149,-0.16378687883635967
175,-69.0003648621843,0.9398168881280052
176,-86.11067550179536,-0.0724558884828932
177,-69.0003648621843,0.9398168881280052
178,-83.71817288851561,0.08280709180524592
179,-69.50545798514325,-0.05512784818459604
180,-86.16827968228327,-1.032582878526325
181,-84.09182095600708,0.35485596167026445
182,-58.524557616178335,-0.13946500817526442
183,-86.03994276081352,0.006369988289601558
184,-58.524557616178335,-0.13946500817526442
185,-86.12865690744492,-0.34341579569336833
186,-73.85820150786266,-0.6783776467302971
187,-83.83802826170174,0.25409610380754977
188,-73.11727081656609,-0.2915593185376304
189,-70.3191657680573,1.0156698396538744
190,-86.03026268026615,1.3818624872670549
191,-70.3191657680573,1.0156698396538744
192,-86.70100178871071,-0.00293024111569018
193,-59.64597251600127,-0.8936735467040378
194,-86.27561694688669,-3.2011541121576763
195,-71.95467061858692,0.9750889981226538
196,-55.753988937299006,-1.599362827266483
197,-86.28795876608774,-0.05316848781827588
198,-55.753988937299006,-1.599362827266483
199,-86.67131965190731,-1.4909347694855546
200,-56.867318573160254,-0.6665669123499134
201,-87.64140871981192,1.7268302344478217
202,-54.916738114921316,0.23999895255920256
203,-73.3766942152083,-0.1713278598127821
204,-88.26614353728067,0.8418644593035172
205,-73.3766942152083,-0.1713278598127821
206,-87.11224812318741,-0.2308867029906869
207,-83.05759783908238,-0.23101435191297395
208,-85.81411395323566,-0.1919171119799037
209,-65.3428844021303,0.21096876600978254
210,-69.31132024210568,-0.2826768542040976
211,-85.83255197031876,-0.1256374097650168
212,-69.31132024210568,-0.2826768542040976
213,-85.86260065866537,-0.3767047355872135
214,-43.78029868522982,-1.485231862971511
215,-85.9239518729781,0.20718727118309133
216,-63.9129302941928,0.4397381266547353
217,-57.9336324305361,-0.9187995293924884
218,-85.87680492056971,0.4264050044436454
219,-57.9336324305361,-0.9187995293924884
220,-86.31490986408933,0.770627752418692
221,-66.23375374132848,-0.7034371984652283
222,-86.13565205369673,0.5863221961361633
223,-59.871532858936064,-0.3899242461075119
224,-63.561414758273045,-0.11039337633952506
225,-85.42526535583059,2.2108032076472193
226,-63.561414758273045,-0.11039337633952506
227,-85.84071950251045,-0.318657597822237
228,-74.13535889198461,0.389780183290807
229,-85.53359323382007,0.3174209174477651
230,-78.95746648726686,0.768383762558912
231,-54.12774290732358,-0.3352299048101717
232,-86.24134723728916,-0.2315628875272395
233,-54.12774290732358,-0.3352299048101717
234,-84.31558383507375,-0.4932149704702757
235,-76.91909186356611,-1.1442376576083464
236,-86.76332320404724,-0.6010731441965529
237,-41.78713117823257,0.3079024531704557
238,-77.72436929081603,-0.006744106529629868
239,-88.54053251319564,0.2419322661110961
240,-77.72436929081603,-0.006744106529629868
241,-85.37584851028416,0.5631835484913701
242,-47.755874447053344,1.1501548886929616
243,-89.60143787327884,1.6084710267007427
244,-80.00394225920108,-0.0025082336838626595
245,-47.74561351192212,1.4695966390134405
246,-85.51686008334924,0.13628484658204346
247,-47.74561351192212,1.4695966390134405
248,-86.56353117877528,0.5058277167900265
249,-62.56376277724393,-0.9641388616551424
250,-85.58051836402932,0.5907325624954174
251,-69.30421956244349,-0.3901509817984987
252,-60.679336823457994,0.2615534349480435
253,-85.63915611368805,0.24858391891771525
254,-60.679336823457994,0.2615534349480435
255,-86.50660995851558,-0.1405517927870772
256,-84.22445269108081,0.9130927593314624
257,-86.46694934811511,1.208808014913485
258,-83.54128798906507,0.18391233804220294
259,-47.66526401967803,-0.4039227817214539
260,-86.02113518596266,-3.6891559635893865
261,-47.66526401967803,-0.4039227817214539
262,-84.73266141300351,0.3758769406965108
263,-68.97022553603006,-0.5404019347962477
264,-85.01598736529868,1.927690513053272
265,-66.74736920034951,0.03285630730488531
266,-74.35770869330088,1.1257537013793837
267,-86.92450796867331,-0.2768627547046787
268,-74.35770869330088,1.1257537013793837
269,-85.4113025989669,0.4784788716939668
270,-71.64323022938947,0.3829374238093752
271,-86.00642175369323,-2.919001870099581
272,-40.082429588122324,-1.2805178357399387
273,-80.73457081843408,1.4617925016095774
274,-85.72746172930569,-0.6177514650752292
275,-80.73457081843408,1.4617925016095774
276,-86.14421887412306,1.3948017018970111
277,-42.23229397819184,-0.7240326344837316
278,-85.19316109077111,0.8397336372445459
279,-80.43907105932796,-0.9994482128610233
280,-64.92766094630427,0.0052528104184275115
281,-85.60792473443746,-1.5998104716489414
282,-64.92766094630427,0.0052528104184275115
283,-86.15812065130497,-0.19964453202265275
284,-88.18156252385097,-0.8555436717240958
285,-85.9905984854026,0.31806919785269905
286,-74.56598555779406,0.804661530181277
287,-88.02247259761984,0.07619461750505607
288,-85.19806008488288,2.6491751159459698
289,-88.02247259761984,0.07619461750505607
290,-85.63296871819722,0.6523965042225921
291,-71.25527389472703,0.8585193298756701
292,-86.29369824016666,-2.0401986848289533
293,-71.8390643913493,0.6024723592961632
294,-80.22874257395989,-1.4794698503333028
295,-85.43971809645946,0.9172351366187694
296,-80.22874257395989,-1.4794698503333028
297,-86.44460476021877,-0.7698384263680227
298,-56.642953017817106,1.1560708728094982
299,-86.33424467835094,0.2881230824204151
300,-62.080168525740106,1.1979767215993669
301,-88.5464973696493,0.008601607824435753
302,-86.10531091437757,-1.7784327288942858
303,-88.5464973696493,0.008601607824435753
304,-85.78982719226863,-1.4418732712470863
305,-48.87009393969357,-1.0913355881767806
306,-86.34151261781832,0.08855563467741323
307,-66.83626954949534,1.64228103176593
308,-70.52016701006329,-0.4715812665566901
309,-84.41918952827814,-1.3948871102038174
310,-70.52016701006329,-0.4715812665566901
311,-85.2531563872293,-0.1732479696116247
312,-76.685014067127,-0.3397581859494165
313,-87.16790746936815,1.632824989867374
314,-54.11134676582572,0.025224019446998813
315,-85.41040645625729,0.5433539881915164
316,-86.07043858085342,0.1260705538267235
317,-85.41040645625729,0.5433539881915164
318,-85.73577421636256,-0.7118901727889337
319,-71.29653341864693,-0.24309061180480684
320,-88.8296836314363,-0.8907805232187558
321,-56.41278106257002,-0.7055582224628489
322,-69.64753093582536,-1.0255647046485854
323,-86.26781858609411,-0.17158443303729776
324,-69.64753093582536,-1.0255647046485854
325,-86.2190997212402,0.28692517569921083
326,-69.03414486126952,0.7111108119918366
327,-87.08105973277806,-1.8027512189285544
328,-77.17066128816758,0.3698895432027949
329,-71.45402070078762,-0.7305993701088381
330,-86.83765543077439,4.929171520702639
331,-71.45402070078762,-0.7305993701088381
332,-87.40078648776921,2.1435840654189477
333,-70.19257728862067,0.6649906289901342
334,-85.23327227747774,-2.385945518645816
335,-45.4257998063993,-0.5599675763497962
336,-51.233643287385156,0.9343784176322131
337,-86.29705406351515,0.10820026601825816
338,-51.233643287385156,0.9343784176322131
339,-86.20234219851689,-0.02719850669475932
340,-80.37784731201505,0.14693126459949868
341,-86.21893166351838,0.39778555662509696
342,-79.59641717040522,0.2925021062250126
343,-67.74302646116666,-0.1136233851641415
344,-85.60469888733044,1.510091637809503
345,-67.74302646116666,-0.1136233851641415
346,-86.06315700799708,-0.6276749042940306
347,-56.0393667852906,-0.5473767439543549
348,-85.73832907972603,1.052116389283977
349,-71.37759845368413,-0.9442287377250604
350,-84.26689308544559,-0.2950242206250242
351,-88.99011121115633,0.7898171366674092
352,-84.26689308544559,-0.2950242206250242
353,-87.01464084426132,1.0593345294042802
354,-73.93880817253542,0.7980064339073722
355,-88.45653441397835,-0.132808493367361
356,-77.5324999482174,-0.7267760054136381
357,-85.5130373996292,0.33566248823259226
358,-85.50626054912719,1.105435479561728
359,-85.5130373996292,0.33566248823259226
360,-85.55624835542606,-0.4027541000441337
361,-74.04360123824495,1.3057180636196284
362,-87.20045846209919,-0.8424963114966824
363,-54.9628794615613,0.015450671795154138
364,-46.64979676853095,-0.38771949671216577
365,-87.94127309580261,0.028035366640524195
366,-46.64979676853095,-0.38771949671216577
367,-85.70531328229188,0.402116751862752
368,-80.6068456774193,0.12331570765299205
369,-87.65902670636427,-0.030190561338770294
370,-83.86782219783397,-0.12091289920941505
371,-57.57620698388565,-0.7142908787835425
372,-88.4022455294746,0.4686345613966765
373,-57.57620698388565,-0.7142908787835425
374,-85.07351921402672,-3.4199250213442767
375,-68.27402141296696,0.037002254707307
376,-86.02032482526367,0.14047846733826666
377,-65.59864424898953,-0.4677282450849662
378,-62.82892013159174,0.09491478228684748
379,-85.4299076421142,1.4491037704659977
380,-62.82892013159174,0.09491478228684748
381,-86.19662108751439,-0.2311158017612325
382,-60.24334727370883,0.7800389130778052
383,-86.05919922514722,0.2882186416296513
384,-70.1287793190208,-0.4418215433053243
385,-42.16188245953553,1.5068975256298731
386,-86.78910076798311,0.14915784231339568
387,-42.16188245953553,1.5068975256298731
388,-86.24684207548445,-2.413912115698873
389,-68.6680374030616,-1.7583598352574934
390,-87.4725623673845,-2.6214298594534213
391,-77.07765751460035,-0.8923718243201337
392,-82.35753747840451,0.16368468393076885
393,-86.76255090806957,-0.08241570388032038
394,-82.35753747840451,0.16368468393076885
395,-82.52772899889558,3.0101990838967634
396,-79.93540283020978,0.6190929758358918
397,-87.69061798334978,-1.1838772642444226
398,-86.20361352610357,0.8358555916827209
399,-89.56048403910538,-0.919314899310138
400,-86.36039283898157,-0.300564840064018
401,-89.56048403910538,-0.919314899310138
402,-87.3406852034846,-0.060591246138642425
403,-44.84973385431128,1.7384816205369913
404,-87.83965620451956,-0.05826191548164416
405,-60.66433417002117,-0.8302697613636099
406,-61.55840171538332,0.3529563839415508
407,-85.92926424588543,-0.14880015123322998
408,-61.55840171538332,0.3529563839415508
409,-85.79676425631801,0.08584486924821189
410,-64.9759033054306,-0.8125438846719013
411,-85.8195934387643,-0.29009848127901083
412,-81.94691403811836,1.6210239333266077
413,-69.29806389944915,-0.3268590979617012
414,-86.50062727690182,-0.9185721419757976
415,-69.29806389944915,-0.3268590979617012
416,-86.12023292834284,-0.6543193703968964
417,-71.26006662365941,0.10345741515616247
418,-89.25657066590847,-0.6197130342348594
419,-52.38074611047594,0.26506159700214704
420,-75.67596463653474,-0.20474512582703894
421,-86.01719991905308,0.00945710938919042
422,-75.67596463653474,-0.20474512582703894
423,-84.32098150318666,-0.9387644642300108
424,-69.62903916542865,-0.4632005273374844
425,-85.51369749946205,0.019538791281937584
426,-87.67715523027408,-0.3132109785960941
427,-79.22331941101413,1.0196598694175805
428,-85.87855810995697,-0.08715547307418525
429,-79.22331941101413,1.0196598694175805
430,-85.72587566251956,1.510432208300391
431,-80.74323724839957,1.2309025294471698
432,-85.18971417066722,-0.3335224401235957
433,-68.6000429859941,0.2951970494485745
434,-72.20109841606441,0.9603133192182014
435,-85.77484597873169,-0.4069670510857781
436,-72.20109841606441,0.9603133192182014
437,-87.61165110311156,0.9535038404497324
438,-60.32158208552536,0.16795751612404874
439,-85.5850210074772,-0.14964069111645273
440,-57.89815410987996,-0.5372637039911377
441,-86.63929314114118,0.6452320100015108
442,-86.8435280071172,-2.898069120636518
443,-86.63929314114118,0.6452320100015108
444,-85.74743503771853,-0.1899747099131801
445,-74.16624116397965,0.4303515529439501
446,-84.36952736742055,0.5853564790110353
447,-52.175006131249845,0.41177909460946704
448,-70.63826808456109,-0.8922333855555546
449,-85.76304868670245,0.12657975279848355
450,-70.63826808456109,-0.8922333855555546
451,-85.48422803811205,0.24913187238878365
452,-71.58956432963265,1.279639751664698
453,-86.07958514072735,0.3832052141834152
454,-75.80012398526665,0.3784988687135882
455,-74.61146152760747,-0.49501843726660205
456,-85.36674772327194,1.0672053401175958
457,-74.61146152760747,-0.49501843726660205
458,-85.52575183184386,0.9386463818538732
459,-74.12694623143359,0.05845983450242233
460,-85.98360420877813,0.6289969061899727
461,-75.54605232460412,0.9964300974214572
462,-55.04947569652517,1.4129758332487763
463,-86.65650035088001,0.3672835977975025
464,-55.04947569652517,1.4129758332487763
465,-85.17502641236115,-0.5178015002735991
466,-87.99244630091873,-0.4971409996840408
467,-85.51504176492236,-4.150130353388849
468,-78.51528890253023,-0.2032965712888748
469,-52.04450208588282,0.35577328006788633
470,-85.80331096900797,0.22306937073572095
471,-52.04450208588282,0.35577328006788633
472,-86.56738822565683,-1.626298461953116
473,-50.02791940806927,0.3564898600688915
474,-86.91229062400383,-1.126761223323438
475,-80.42571241757709,-0.32189543380231106
476,-47.71459589991066,0.9517943753558272
477,-85.49498304560211,0.7008766217365565
478,-47.71459589991066,0.9517943753558272
479,-85.86951357546741,-0.017916801295777773
480,-84.29941966166999,-0.5729437545348115
481,-84.85151776236167,1.841975482548156
482,-60.708906425718794,-0.6655962735676813
483,-82.52681127651451,0.7582552951278889
484,-86.14794455668294,1.2611220106002543
485,-82.52681127651451,0.7582552951278889
486,-86.34060987918603,-0.2943784811366026
487,-46.00221594248397,-0.9776184823611559
488,-85.51081851898913,2.0348425305370035
489,-55.696086766232675,0.4455987065015461
490,-49.41754952660928,-0.14894792186238215
491,-85.50538175587249,0.7137273522936365
492,-49.41754952660928,-0.14894792186238215
493,-87.37836386006275,-0.049048935786181865
494,-76.77584364725563,-0.1392811786878716
495,-87.57780082248495,0.7405849492813212
496,-71.35844681959723,-0.7981241350433312
497,-58.110425129284884,0.5418827133904789
498,-85.73517141235978,0.6105604733877971
499,-58.110425129284884,0.5418827133904789
500,-86.23864540930153,0.4344740883880576
501,-47.76727139042032,-0.4788606922175949
502,-85.65097475698438,-0.03751178870001848
503,-49.6570603593856,-1.13334696585172
504,-80.42159878540055,-0.5570521201501628
505,-85.30970923718537,-0.11092700505597096
506,-80.42159878540055,-0.5570521201501628
507,-87.06728729614775,0.021443193412035374
508,-67.6793946333087,-0.0582503548631359
509,-85.8507712360414,0.4082656881186857
510,-70.42853639057782,-0.8028979381562662
511,-58.67337089109487,-0.4281767175056461
512,-85.98148021149673,0.6126374314550294
513,-58.67337089109487,-0.4281767175056461
514,-86.23442743945238,-0.8475859582067748
515,-61.6958053115464,-0.4771416713033281
516,-85.01388156950222,1.498559905737045
517,-56.9759315725582,0.3687505089247329
518,-70.74990269668879,-0.09107440866201122
519,-89.33347534716894,-1.3674783587548047
520,-70.74990269668879,-0.09107440866201122
521,-86.66030399107851,-0.9899223523499954
522,-83.6294753231683,-0.3697241093146704
523,-84.56187323758495,-0.7257439565128116
524,-41.7087448119828,-0.5693154331679326
525,-64.03948899926095,0.014832969719960062
526,-86.16273295543812,0.07022294136120433
527,-64.03948899926095,0.014832969719960062
528,-85.07726897611471,0.7325578669635053
529,-42.040567589745386,-1.0333070425216624
530,-85.95696974202329,-1.7527756330059845
531,-58.14899625271547,-1.2774118139895134
532,-65.12492652234855,0.7901442601346358
533,-85.37905418224685,0.7713807719761174
534,-65.12492652234855,0.7901442601346358
535,-86.64685288657263,-0.5459996213182636
536,-48.07484675141371,1.8309208372071573
537,-83.98920165902442,1.0185124802002683
538,-84.95007298069645,0.2405533877320365
539,-64.71707728062852,-0.9623021920125324
540,-86.3988760979454,0.4438980769690968
541,-64.71707728062852,-0.9623021920125324
542,-86.2557094355707,1.098389382794772
543,-59.303351460940284,0.5089885428228831
544,-87.56928409011536,1.172503643187925
545,-86.91817380086172,-0.975053573189034
546,-50.930932829645656,-0.4992382245870277
547,-85.63928015058384,0.012070040878216837
548,-50.930932829645656,-0.4992382245870277
549,-86.08324708680843,0.3894941371007876
550,-79.06020691895411,-0.695677700361911
551,-86.54087137839939,-0.1930433201016326
552,-62.984766530787404,-1.5451864885479831
553,-61.37009158170984,0.6438609269118118
554,-86.36594500983854,-0.30036030725531404
555,-61.37009158170984,0.6438609269118118
556,-85.4196590435313,-0.06960671295089238
557,-89.97385174698265,-0.82905053028104
558,-85.56595501317605,-0.21107953690359785
559,-76.80192496116635,-0.8818976951683317
560,-56.04298891849263,-0.5695531321974938
561,-86.09894468893656,-2.355095849608688
562,-56.04298891849263,-0.5695531321974938
563,-86.75758114037049,0.7160746091873014
564,-62.51823138535259,0.3822607704195487
565,-86.04097836431461,-1.2169248337085443
566,-82.77051197711195,-0.5602870571025726
567,-69.69584529691957,0.5447040381987929
568,-85.13511672381784,-0.6884607283891064
569,-69.69584529691957,0.5447040381987929
570,-86.13905779442655,0.4950838087793397
571,-76.97171183200592,-0.08834741652563992
572,-86.12541197840656,-1.5951860365269588
573,-46.36649721111112,0.6766963340273993
574,-67.01961777287853,-0.06206498287931873
575,-85.76633251605482,-0.16945386535912288
576,-67.01961777287853,-0.06206498287931873
577,-85.91414311068772,-0.25045881753135824
578,-66.77062892902747,-0.9984883731438998
579,-86.2022752794867,-0.9705537917298486
580,-76.76230010884666,0.36978707668393307
581,-77.8679377021455,0.9926033061693968
582,-86.49937531447249,-0.907646396397448
583,-77.8679377021455,0.9926033061693968
584,-87.30302424902416,0.06289619549563241
585,-52.0899029441775,0.1562375896828878
586,-86.44074706201569,-1.1652578019641444
587,-66.94174911939825,-0.8210074963948859
588,-69.6881152920365,0.1781846386028496
589,-85.63854882095184,-0.08427048900740619
590,-69.6881152920365,0.1781846386028496
591,-84.70793851259317,-0.03221026792044146
592,-70.84404972366231,1.6966174511854364
593,-85.8830574826676,0.8714724433449543
594,-66.2383763449215,-1.7519854102070314
595,-87.41757969622074,0.7059388737527891
596,-86.30222821692756,-1.554793914771968
597,-87.41757969622074,0.7059388737527891
598,-85.83336989508166,0.19283505363510933
599,-49.335697615152085,1.0000514254909452
600,-86.14121183095398,0.3162231850728956
601,-78.91638039428723,1.625699554812206
602,-44.61311910271832,0.8818575308501169
603,-87.30882441693348,0.5017009320877577
604,-44.61311910271832,0.8818575308501169
605,-86.04202796772167,-0.054561671682984425
606,-78.15773533035681,-0.8245349268097755
607,-86.38622437112112,0.1478016242491993
608,-52.063799476199954,0.3763211787404286
609,-79.19056294278207,-0.0976622383470449
610,-85.93393575115742,-1.823641584035736
611,-79.19056294278207,-0.0976622383470449
612,-86.2999973393439,-0.7045493868919159
613,-68.33559350807239,-0.2826949711296716
614,-85.9628484745809,0.0700446399013881
615,-73.04595793672868,0.8689099023487481
616,-70.18630792031084,0.2696363625030576
617,-85.21869848559399,0.6394089259396116
618,-70.18630792031084,0.2696363625030576
619,-85.69298683686122,0.025091502047271952
620,-82.59568317318059,-0.5477242421570412
621,-85.84928597856404,-0.025538667206292942
622,-73.3072106333279,0.18472851374968124
623,-68.52303028396835,-0.6729119785901396
624,-86.15261587363527,0.5051867917145882
625,-68.52303028396835,-0.6729119785901396
626,-85.89710817741476,0.6079807132968238
627,-79.86707376267952,-0.019150913080780096
628,-85.66112019792827,-0.3855546064060551
629,-68.42504381848231,-1.4883283704216517
630,-84.42452808683218,-0.05956979972317589
631,-85.84010572649704,3.067483765752325
632,-84.42452808683218,-0.05956979972317589
633,-85.81584966181362,-0.3740092626909899
634,-77.3980438922909,-0.9864160226225028
635,-85.44871284400709,-0.5220571176684032
636,-57.60684691663632,0.06891922265975747
637,-57.61753565673824,-0.5618603747381319
638,-85.57954742956716,-0.7150854320041953
639,-57.61753565673824,-0.5618603747381319
640,-85.01805780138307,-0.2964743384292259
641,-76.53725818672763,0.8336178552034991
642,-85.21368275629055,3.416941684965458
643,-84.75714208269214,1.0921224435483947
644,-54.446417258439844,0.7671832976037827
645,-85.7787900202668,-0.006806260268488629
646,-54.446417258439844,0.7671832976037827
647,-86.84684942982972,0.305872478995644
648,-74.95936092849155,-0.09895036004144764
649,-86.00058063140541,-0.2502454523151263
650,-73.23220196371412,-0.7046063924670016
651,-50.49854282083222,-1.31648909220017
652,-87.50545244072849,-1.18786562556235
653,-50.49854282083222,-1.31648909220017
654,-86.15847666248354,-0.04414045209105577
655,-68.68860257663961,-1.27894418224517
656,-85.73883241332138,-2.0557312379148374
657,-79.26630900555185,-0.35730512275515913
658,-76.544396970653,0.07145952087658357
659,-86.88239748746777,-0.07322578615228181
660,-76.544396970653,0.07145952087658357
661,-86.66393098414042,-0.04178181807914783
662,-64.4301399658232,0.34096212064054576
663,-85.8300334213863,-0.05117914504735488
664,-52.5703565457837,-0.619904490426999
665,-46.437853288292075,-0.3729640134520529
666,-85.42499465413053,1.1271365233741657
667,-46.437853288292075,-0.3729640134520529
668,-84.22608483000717,-2.409094248925985
669,-56.845062840552295,-0.6174089755728236
670,-85.83390047599949,0.4801593539380198
671,-86.24056022845183,0.02920904268410496
672,-71.34686440649558,1.099383462383365
673,-85.32283448836391,2.1266007035786147
674,-71.34686440649558,1.099383462383365
675,-86.12240906222141,-0.7081150380467616
676,-64.35796338626461,0.13696036901503472
677,-83.06615770421601,-0.3284862317189132
678,-71.17037131737484,-0.8707372489570484
679,-80.34599921726931,0.5371341534199501
680,-83.57611289937475,-0.12316330206755045
681,-80.34599921726931,0.5371341534199501
682,-84.02155149546584,-0.1365835224600529
683,-47.452792258478276,-0.8288687128209835
684,-85.14528981811877,-0.5163660061687416
